Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0334820	13.21	19.185	7.849	12.018	10.341	10.481
FBtr0070060	353.335	138.849	186.226	265.171	88.522	101.445
FBtr0070062	495.86	182.174	234.78	193.48	198.686	428.717
FBtr0070061	365.359	113.691	151.876	401.463	122.733	173.481
FBtr0070058	6299.959	3070.356	3579.052	8652.3	2961.147	3040.755
FBtr0070059	137.486	111.931	99.066	382.585	82.913	115.603
FBtr0091670	0	0	0	0	1	0
FBtr0083811	2	0	0	2	1	1
FBtr0347183	5	1	0	8	0.001	3.001
FBtr0086470	0	0	0	0	0	0
FBtr0086094	1800	361	312	1308	295	325
FBtr0112364	0	0	0	0	0	0
FBtr0340563	0	0	0	0	0	0
FBtr0080095	0	0	0	0	1	0
FBtr0083973	0	0	0	0	0	0
FBtr0085680	69.059	20	19	18.031	2	8
FBtr0085241	6568.224	2837.48	3295.718	7163.549	2697.765	2944.574
FBtr0112464	77	11	17	92	18	23
FBtr0301412	1177.559	1406.658	1258.416	5512.364	1051.158	1064.558
FBtr0080510	418.38	58.02	52.179	129.664	35.052	43.402
FBtr0100660	7267.408	1276.254	1310.231	1819.371	1624.157	1355.965
FBtr0080509	3535.082	961.165	1782.947	2482.033	588.949	285.386
FBtr0342903	3787.223	2167.713	2193.97	2809.401	1858.685	1637.341
FBtr0302223	2918.151	1612.461	1934.577	2544.397	1054.284	1681.024
FBtr0088894	4051.831	1204.153	1517.273	3272.318	1141.607	1022.064
FBtr0071526	1116.295	410	479	1179	383	443
FBtr0088598	441.165	192.149	81.121	551.299	87.218	103.014
FBtr0333000	264.435	43.582	86.392	178.323	98.175	83.998
FBtr0345024	1024.434	414.268	679.486	1842.234	610.606	683.988
FBtr0076810	0	0	0	0	0	0
FBtr0070817	3.312	1.32	0.862	1.965	0.452	0.442
FBtr0332935	26.343	3.883	3.651	25.621	10.376	4.935
FBtr0331185	246.886	116.208	154.253	245.887	77.338	99.449
FBtr0079270	20.114	4.792	4.747	20.113	4.662	12.551
FBtr0076460	132.146	22.215	32.386	296.367	49.838	39.263
FBtr0113324	69.95	30.016	63.706	119.397	67.149	35.489
FBtr0076459	51.365	25.326	30.929	537.218	185.58	188.322
FBtr0113322	109.38	45.424	57.675	36.13	18.548	26.562
FBtr0113323	391.565	171.635	163.527	48.866	26.005	33.528
FBtr0344237	41.367	17.404	19.601	65.685	23.436	24.472
FBtr0344236	188.541	67.811	88.98	239.397	41.833	52.791
FBtr0347600	61.248	13.673	32.215	34.347	14.954	40.951
FBtr0336879	30.752	27.327	13.785	45.653	9.046	0.049
FBtr0087117	1	1	1	0	0	0
FBtr0078506	4	3	0	2	0	2
FBtr0085531	0	0	1	1	0	0
FBtr0072302	445	97	128	458	127	121
FBtr0072130	42.117	6.128	6.821	44.225	8.859	7.252
FBtr0330600	18.131	6.231	13.612	18.192	3.124	10.237
FBtr0100255	13.752	11.642	8.567	30.583	18.017	8.511
FBtr0100651	96.006	33.471	31.224	50.967	45.735	15.406
FBtr0077352	62.47	15.791	19.757	77.39	13.942	30.307
FBtr0339500	43.655	16.363	8.083	61.911	15.422	19.339
FBtr0100650	33.472	23.554	11.346	30.579	12.405	11.918
FBtr0339501	381.647	167.737	180.064	393.161	128.183	141.387
FBtr0077353	51.405	14.856	11.952	53.814	24.449	15.901
FBtr0310475	82.621	19.622	13.243	102.694	22.072	31.927
FBtr0100652	38.157	16.268	14.643	63.525	17.211	20.02
FBtr0072973	172.075	49.228	25.347	65.58	27.611	53.663
FBtr0072972	1536.444	656.908	766.581	1640.905	641.366	674.917
FBtr0333442	65.482	32.865	20.073	50.515	22.024	20.42
FBtr0343722	48.246	29.643	32.206	51.053	38.15	21.009
FBtr0080771	1429.754	568.357	581.794	1674.947	532.85	652.991
FBtr0300837	0	0	0	2	0	0
FBtr0083308	147	48	41	123	36	43
FBtr0084933	222.281	86.565	85.874	177.017	47.026	69.707
FBtr0078307	61.083	13.609	13.109	99.333	26.941	28.921
FBtr0306158	12.714	6.277	6.746	37.084	13.877	11.32
FBtr0306157	9.236	4.766	8.21	18.95	8.735	7.725
FBtr0078306	11.828	4.353	4.935	13.307	6.446	5.913
FBtr0088429	244	95	86	215	68	77
FBtr0075422	105.645	25.06	61.937	113.999	44.565	41.061
FBtr0075421	10.139	4.223	4.568	9.757	3.54	4.504
FBtr0331172	4.216	9.718	4.495	4.244	3.894	4.435
FBtr0305308	261.304	64.915	83.977	266.742	34.814	104.71
FBtr0083462	558.696	226.085	246.023	527.258	200.186	168.29
FBtr0305690	631.073	154.278	136.953	797.668	166.547	191.826
FBtr0305695	373.507	98.405	223.603	641.393	160.269	165.413
FBtr0305694	1502.465	233.816	254.745	1017.548	259.503	210.44
FBtr0305689	214.283	440.264	480.578	544.905	370.989	315.297
FBtr0305693	787.64	209.517	214.914	844.331	294.964	217.217
FBtr0305691	164.434	45.186	76.342	113.916	71.657	35.222
FBtr0305692	47.471	64.535	57.943	80.641	57.16	46.795
FBtr0086727	0	0	0	0	0	0
FBtr0110954	20	3	5	19	2	3
FBtr0074687	129.998	60.939	61.38	91.267	52.91	81.902
FBtr0332395	285.811	141.014	184.153	333.748	155.714	148.835
FBtr0336843	4205.781	1679.415	2027.553	3810.872	1249.525	1465.393
FBtr0302289	12.132	12.585	12.447	12.128	12.475	12.607
FBtr0076827	0	0	0	0	0	0
FBtr0076084	0	0	0	1	1	0
FBtr0303900	0.698	0.488	1.194	0.64	1.572	1.079
FBtr0079813	7.302	0.512	2.806	6.36	2.428	1.921
FBtr0080382	62.044	31	18	13	6	4
FBtr0082324	381	213.974	238	362.744	131	179
FBtr0087339	126.536	26.439	24.188	103.775	30.856	25.576
FBtr0340004	101.012	17.876	6.919	38.282	7.234	3.484
FBtr0332816	0.675	0	0	0.977	0	0
FBtr0345688	0.662	0	0	1.508	0	0.999
FBtr0332817	0.663	0	0	1.514	0	1.001
FBtr0306786	74.515	40.257	31.2	151.646	29.848	25.555
FBtr0089020	63.179	34.701	32.126	88.656	41.097	27.134
FBtr0111079	89.392	51.282	44.128	99.623	29.663	26.4
FBtr0111062	30.353	18.348	20.02	33.896	15.056	16.998
FBtr0111077	37.137	25.157	24.817	78.084	22.546	28.431
FBtr0111101	208.166	41.13	81.308	184.745	42.578	35.359
FBtr0111084	75.537	23.825	21.938	64.736	13.46	16.136
FBtr0111063	134.569	42.917	53.552	179.43	36.304	40.092
FBtr0111080	309.257	155.706	210.121	187.08	117.953	95.294
FBtr0111074	60.947	32.058	37.615	77.859	34.125	29.832
FBtr0306778	64.808	27.646	33.916	125.897	32.508	27.42
FBtr0306779	102.081	36.931	34.402	117.454	36.829	33.045
FBtr0111092	117.134	43.146	29.902	104.13	36.624	41.617
FBtr0111073	60.071	18.196	26.115	35.537	23.798	18.125
FBtr0111087	22.044	17.883	17.619	26.347	18.126	15.035
FBtr0089016	81.124	43.462	54.17	106.047	36.44	31.851
FBtr0111083	117.384	47.635	58.012	103.204	41.108	48.621
FBtr0306782	79.683	25.437	20.968	54.729	27.246	19.109
FBtr0306775	52.557	30.533	40.571	61.138	44.214	37.1
FBtr0111089	22.251	16.852	18.658	24.577	16.295	14.116
FBtr0334801	201.954	66.744	80.94	195.019	34.775	36.972
FBtr0111081	119.489	37.355	52.654	164.089	57.097	51.279
FBtr0306780	94.259	34.439	33.448	123.943	37.935	31.866
FBtr0306768	56.337	20.407	21.688	85.647	30.292	17.228
FBtr0306781	72.934	58.814	34.489	106.911	40.641	32.72
FBtr0306773	185.35	56.304	62.02	225.351	50.687	49.753
FBtr0111052	69.308	22.272	25.741	41.753	17.942	18.886
FBtr0111076	56.82	37.257	37.156	83.568	30.652	22.007
FBtr0111054	65.698	30.771	28.863	34.326	20.348	15.116
FBtr0111100	36.713	22.229	21.368	56.445	21.076	22.437
FBtr0111067	85.195	25.193	32.848	79.863	29.26	22.713
FBtr0089019	70.42	31.462	40.269	67.784	23.924	24.578
FBtr0111094	67.075	25.973	21.223	74.723	32.722	22.351
FBtr0306774	94.639	49.077	48.608	191.202	46.993	51.74
FBtr0306785	232.597	105.875	117.769	259.161	76.484	72.354
FBtr0111059	78.343	29.026	23.454	82.752	31.706	24.817
FBtr0111098	70.312	60.878	53.722	92.199	71.775	41.435
FBtr0306772	46.186	27.502	32.555	56.912	28.355	29.899
FBtr0306769	37.393	19.554	26.547	52.83	21.453	20.278
FBtr0111066	167.675	56.921	37.319	237.538	62.79	48.235
FBtr0306783	43.622	22.72	19.738	46.723	15.035	20.441
FBtr0111071	122.457	42.383	38.876	100.265	44.325	35.555
FBtr0111053	202.429	70.259	70.98	232.3	69.696	56.845
FBtr0111096	73.954	14.065	17.05	52.91	18.887	13.056
FBtr0111064	50.304	19.313	25.154	36.179	21.644	17.859
FBtr0306771	59.92	20.076	26.709	60.825	25.043	19.121
FBtr0111065	138.075	46.954	30.621	102.537	31.24	34.585
FBtr0111085	79.741	20.525	22.525	95.282	16.312	19.451
FBtr0111102	56.162	50.292	35.662	68.857	41.858	36.194
FBtr0111057	118.742	30.217	24.563	123.392	34.736	22.855
FBtr0111049	104.578	33.297	43.759	116.396	48.57	41.847
FBtr0306767	36.402	22.237	27.616	59.221	19.807	21.377
FBtr0111058	156.382	66.937	109.727	171.108	76.417	61.368
FBtr0111097	184.074	79.358	94.541	227.484	75.427	76.491
FBtr0306784	199.172	50.706	44.449	132.986	61.445	28.012
FBtr0111088	60.189	19.43	19.72	106.691	29.311	17.375
FBtr0089018	69.174	30.348	33.981	76.854	25.058	22.692
FBtr0111099	76.691	35.988	37.691	97.568	35.673	26.89
FBtr0111061	79.006	26.181	34.018	95.322	23.808	22.888
FBtr0111055	62.928	22.018	33.382	60.308	25.923	27.148
FBtr0111068	67.714	52.528	39.34	96.199	37.601	30.149
FBtr0111075	111.634	48.739	66.201	114.558	50.082	37.064
FBtr0111078	76.613	51.777	64.374	97.694	54.91	29.91
FBtr0111056	112.443	42.159	40.037	122.142	41.086	34.148
FBtr0111072	38.792	17.641	26.107	30.971	20.064	20.355
FBtr0306776	110.393	64.963	44.278	217.892	33.514	39.219
FBtr0111082	103.34	46.526	34.914	124.828	36.549	42.973
FBtr0111051	177.604	68.74	43.984	219.288	76.109	48.032
FBtr0111050	68.157	23.002	21.536	82.547	20.079	18.225
FBtr0306770	76.129	33.395	35.719	83.892	25.563	29.193
FBtr0306777	100.825	32.246	58.442	97.473	50.341	31.745
FBtr0111069	84.332	27.848	37.028	80.428	39.702	33.623
FBtr0111060	204.591	45.073	50.927	227.543	46.893	35.272
FBtr0111070	134.805	37.188	24.791	111.152	36.235	33.636
FBtr0306787	22.738	15.715	16.725	25.356	14.329	15.471
FBtr0344008	4.041	3.397	2.187	9.289	2.446	1.969
FBtr0083250	4.36	3.611	2.265	7.257	2.548	2.031
FBtr0073184	192	89	104	190	56	87
FBtr0339647	1.002	1	0	2.506	0	0
FBtr0082549	1.001	1	0	2.497	0	0
FBtr0070145	25	11	4	34	5	12
FBtr0088772	4.031	1.097	1.372	2.244	1.099	0.387
FBtr0339351	4.224	1.498	3.991	3.937	1.497	1.653
FBtr0086286	0	0	0	0	0	0
FBtr0075350	425.13	54.777	35.991	50.685	63.906	37.46
FBtr0306151	1796.545	1551.398	1971.585	4130.862	1587.145	1558.492
FBtr0306152	70.895	8.029	6.402	24.337	16.411	7.885
FBtr0088534	895	324	369	762	253	310
FBtr0071628	352	114	148	485.696	141	142.622
FBtr0343428	4.067	0	0.606	5.494	0	0.002
FBtr0343429	0	0	0.718	1.29	0	0
FBtr0079808	1.283	0	0.676	3.215	0	0.002
FBtr0345227	15.315	1.519	4.069	18.126	5.188	5.422
FBtr0085321	2.602	0.404	0.591	3.007	0.57	0.923
FBtr0300259	2.952	0.406	0.586	3.731	0.566	1.347
FBtr0084955	6.165	2.01	4.015	3.14	5	4.02
FBtr0077271	0	0	0	0	0	0
FBtr0075857	0	0	0	1	0	0
FBtr0071300	2941	1535.711	1524	3456.449	1397	1260
FBtr0080294	86.231	20.677	13.634	53.387	5.138	23.648
FBtr0080295	13.13	19.427	26.123	24.601	18.55	9.315
FBtr0300950	17	2	4	10	7	3
FBtr0085782	4.283	4.177	3.33	4.71	1.72	1.75
FBtr0085781	7.211	3.49	2.888	3.82	2.685	1.639
FBtr0301346	6.506	3.334	2.783	7.098	2.596	1.611
FBtr0336955	0	0	0	0	0	0
FBtr0087720	4	0	4	2	1	2
FBtr0080945	3.392	0.669	0.623	3.418	1.08	0.941
FBtr0335144	6.187	0.662	1.753	11.134	3.839	2.117
FBtr0080946	3.422	0.669	0.624	3.448	1.082	0.942
FBtr0087941	2198	927	1060	1871	707	851
FBtr0073779	2771.858	1157.988	1301.617	1555.39	823.31	742.768
FBtr0301559	1390.142	547.012	621.383	2652.61	761.69	734.232
FBtr0086298	55.801	19.034	18.885	33.768	18.884	26.618
FBtr0301209	3679.774	1624.966	1882.115	4883.232	2030.997	2141.382
FBtr0332971	39.219	15.412	32.434	23.754	20.378	18.372
FBtr0081364	4087.045	1497.443	1723.161	4232.238	1187.789	1580.086
FBtr0301265	12	3	5	3	3	5
FBtr0100097	12	2	2	4	1	1
FBtr0070912	1755.411	682.503	848.078	2105.65	591.127	679.404
FBtr0332383	117.009	22.228	15.707	133.296	18.988	5.163
FBtr0073429	296.022	141.56	189.244	193.404	124.04	124.544
FBtr0073431	45.065	21.212	16.049	21.3	14.972	7.293
FBtr0077274	0	0	0	0	0	0
FBtr0077275	0	0	0	0	0	0
FBtr0077273	0	0	0	0	0	0
FBtr0070758	26.002	5	6	30.002	9	6
FBtr0100082	2	1	1	0	0	1
FBtr0334915	0	0	0	0	1	0
FBtr0079025	753.073	349.944	372.112	813.216	235.278	320.899
FBtr0345334	0.173	0.232	5.044	4.753	0.223	0.239
FBtr0345333	75.004	8.824	8.963	13.469	4.499	8.862
FBtr0070612	16.209	3	0	17.003	2	6
FBtr0076801	0	0	0	0	0	2
FBtr0082455	49.148	17.935	37.098	56.253	8.87	12.227
FBtr0082452	22012.935	6461.398	7663.201	11104.415	3100.779	3028.331
FBtr0082454	122.293	26.28	15.896	37.067	19.558	2.971
FBtr0082453	29.694	19.366	8.14	115.259	6.291	14.466
FBtr0335232	438.832	6.003	15.037	90.468	1.906	11.15
FBtr0082457	290.033	96.098	104.441	282.017	65.707	61.524
FBtr0082456	123.532	23.919	54.186	110.397	22.889	37.331
FBtr0085994	23	4	6	23	12	5
FBtr0110947	8.634	4.662	2.425	14.251	7.807	5.917
FBtr0303249	12.366	5.338	2.575	29.749	10.193	7.083
FBtr0079632	1117	359	458.958	2019	725	866.938
FBtr0072823	714	245	319	769	190	239
FBtr0306000	87.418	74.426	75.943	54.897	31.773	106.639
FBtr0079539	208.141	68.453	69.063	144.904	96.151	70.725
FBtr0333096	2447.804	1830.66	2209.647	3377.762	1904.091	2013.47
FBtr0079538	155.772	51.328	91.788	237.909	72.21	40.841
FBtr0079537	3267.41	501.324	513.313	4415.485	706.216	573.186
FBtr0079536	576.934	302.344	339.302	416.561	291.863	249.589
FBtr0306001	788.765	151.445	192.833	745.042	115.5	125.679
FBtr0076160	0	1	0	1	0	0
FBtr0081382	0	1	0	0	0	0
FBtr0345678	4.678	4.756	4.731	7.045	4.739	4.765
FBtr0072397	2730.322	914.244	1071.269	2704.955	822.261	931.235
FBtr0080038	2591.354	867.205	963.056	2039.342	785.244	828.64
FBtr0077057	3	2	1	0	1	0
FBtr0086708	615	208	230	728	273	286
FBtr0300709	1375.211	304.167	334.495	883.286	284.805	339.163
FBtr0343407	65.276	13.601	47.301	56.402	47.11	13.697
FBtr0330056	5.47	0.663	0.661	9.395	0.661	0.646
FBtr0330055	5.867	0.665	0.663	10.691	0.663	0.648
FBtr0086599	8.097	0.678	0.676	19.431	0.676	0.123
FBtr0339479	36.978	26.974	19.17	44.954	12.944	18.112
FBtr0088105	623.586	214.901	260.732	652.76	238.056	273.857
FBtr0072064	1029.563	602.066	643.41	1268.391	531	632.415
FBtr0070699	1093.189	455	498	953.346	296.392	375
FBtr0343109	47.606	38.805	47.521	37.806	44.2	44.363
FBtr0081097	857.394	316.195	408.479	1168.72	306.8	364.637
FBtr0082977	2557.399	972.569	1102.606	3013.033	1007.652	1024.553
FBtr0334030	38.601	9.431	9.394	23.967	12.348	9.447
FBtr0340312	21.131	15.743	8.539	9.865	6.955	8.604
FBtr0307175	228.869	22.257	37.461	143.135	18.045	36.396
FBtr0071142	336	113	151	228	70	70
FBtr0345597	0.258	0	0.331	1.324	0	0.331
FBtr0331423	0.27	0	0.34	1.119	0	0.34
FBtr0073354	1.472	0	0.329	0.557	1	0.329
FBtr0071795	50.399	16.161	14.806	63.829	23.684	16.887
FBtr0302297	177.767	170.976	157.616	269.196	229.981	190.127
FBtr0071794	49.654	12.637	15.168	56.626	18.389	14.686
FBtr0071796	25.923	15.367	18.289	31.91	21.164	15.793
FBtr0071792	954.794	359.529	570.288	1675.218	257.196	342.616
FBtr0071791	192.015	20.901	22.09	233.518	27.811	18.24
FBtr0302298	255.879	121.872	42.086	397.653	190.852	95.368
FBtr0113104	62.475	24.813	29.977	81.461	35.292	27.534
FBtr0071793	881.884	130.307	116.929	371.8	56.016	71.648
FBtr0302295	45.757	123.486	99.365	56.3	129.209	87.426
FBtr0302296	38.913	17.748	16.38	60.271	46.897	23.206
FBtr0342980	69.225	23.676	30.336	78.746	41.067	24.545
FBtr0080163	44322.895	20357.756	25072.154	48335.572	16183.269	24099.887
FBtr0340226	329.771	70.422	28.745	67.202	15.323	15.605
FBtr0080164	488.363	302.821	211.101	244.218	163.408	156.509
FBtr0331732	18.393	1.004	0.007	18.291	3.277	10.305
FBtr0071279	4.54	2.001	1.01	10.114	1	0.158
FBtr0310535	0	0	0.497	0	0	0
FBtr0076044	0	0	0.503	0	0	0
FBtr0076209	0	0	1	0	0	0
FBtr0077083	371	136	201	295	109	138
FBtr0081391	2.461	2.623	2.575	2.458	2.564	2.633
FBtr0336825	278.539	117.377	144.425	234.542	70.436	99.367
FBtr0077056	0	0	0	0	0	0
FBtr0079260	15.164	1.488	3.416	27.369	1.488	1.488
FBtr0344764	19.858	1.512	3.584	33.643	1.512	1.512
FBtr0079791	353.599	94.088	118.349	309.997	82.468	111.833
FBtr0340262	36.399	16.912	11.651	67.138	1.532	22.167
FBtr0306058	0	0	0	0	0	0
FBtr0084103	300	113	152	289	93	140
FBtr0332057	16395.743	5242.277	3101.849	38015.702	10252.06	9442.405
FBtr0073071	2207.758	601.943	490.837	1924.69	459.815	433.78
FBtr0303857	15660.672	3528.18	2868.047	32168.245	13606.73	11516.881
FBtr0332056	4118.403	924.445	1099.836	3632.436	1069.89	1055.682
FBtr0073070	763.098	562.025	450.252	1050.353	1298.08	813.298
FBtr0073072	4621.455	839.496	707.431	4193.953	1324.744	868.645
FBtr0300017	40619.567	23430.099	24499.613	19401.288	7625.644	6844.31
FBtr0074138	2063	932	1035	2366	879	952
FBtr0339711	225.334	32.442	54.095	193.798	60.466	29.855
FBtr0304704	134.59	43.791	29.526	67.775	27.88	48.151
FBtr0300685	291.075	121.767	111.379	240.427	75.654	82.994
FBtr0332487	58.374	12.93	19.728	27.794	5.491	6.779
FBtr0079837	2.008	1	4.004	3.003	0.002	1
FBtr0342598	37.85	4.734	0.077	62.872	9.117	9.997
FBtr0075214	3	0	0	0	2	0
FBtr0075620	2	0	0	0	0	0
FBtr0301606	122.206	20.409	81.496	28.516	32.757	16.753
FBtr0301607	41.251	11.419	9.892	51.418	11.257	17.96
FBtr0301603	89.078	23.777	18.179	24.05	18.813	25.869
FBtr0301604	154.193	52.174	41.022	204.439	33.05	63.214
FBtr0088884	11.405	1.51	1.531	18.166	1.591	1.718
FBtr0088883	937.595	317.49	358.469	817.834	241.409	297.282
FBtr0077586	0.5	0	0	0.5	0	0
FBtr0339547	0.5	0	0	0.5	0	0
FBtr0081599	1362	489	534	1444	400	450
FBtr0335389	41.126	16.712	17.67	33.96	13.355	12.467
FBtr0077665	41.821	11.731	12.619	54.55	11.393	14.366
FBtr0329906	942.315	178.834	228.81	1348.396	380.56	318.247
FBtr0110903	56.58	19.501	21.109	41.001	15.533	15.904
FBtr0335388	58.13	39.757	40.389	50.178	36.122	37.544
FBtr0112883	63.084	21.132	25.448	47.095	31.558	56.11
FBtr0077664	52.891	54.737	67.643	72.603	95.929	65.834
FBtr0077663	296.005	304.139	215.301	806.576	218.441	291.062
FBtr0077662	374.328	103.781	119.321	341.849	118.109	139.516
FBtr0079370	11.001	3	9	26.002	4	5
FBtr0445838	13.985	12.225	4.505	4.622	4.499	4.438
FBtr0074168	158.015	18.775	40.495	167.378	36.501	28.562
FBtr0084026	104	19	29	74	25	25
FBtr0303601	1.639	0.151	0.284	1.065	0.401	0.73
FBtr0345171	1.638	0.151	0.284	1.064	0.401	0.73
FBtr0303602	32.214	6.355	10.647	35.579	15.142	9.392
FBtr0345169	1.639	0.151	0.284	1.065	0.401	0.73
FBtr0332437	1.484	0.15	0.283	1.637	0.4	0.732
FBtr0345170	1.482	0.15	0.283	1.635	0.401	0.732
FBtr0083526	269.517	95	97	283	76	87
FBtr0340238	0	0	0	0	0	0
FBtr0085361	0	0	2	3	1	1
FBtr0331610	67.34	21.531	25.31	50.264	41.946	40.473
FBtr0331611	106.225	32.896	53.391	128.439	43.148	102.086
FBtr0332285	1118.107	135.186	101.256	947.659	98.456	95.113
FBtr0070569	114.687	121.871	205.355	125.423	87.201	50.883
FBtr0331612	261.966	53.585	41.689	297.928	91.427	52.678
FBtr0344977	73.54	19.478	22.219	95.776	29.615	35.541
FBtr0300993	1205.903	136.813	121.538	635.322	138.009	96.898
FBtr0300992	176.557	21.71	34.243	65.62	42.376	31.561
FBtr0084263	0.331	0.331	0	0.676	0	0
FBtr0084261	0.334	0.334	0	0.663	0	0
FBtr0084262	0.335	0.335	0	0.661	0	0
FBtr0080316	178	69	107	236	59	82
FBtr0082611	3285	1395	1587	3940	1345	1387
FBtr0084977	2504.987	859.322	924.018	2830.681	851.178	935.068
FBtr0084978	119.596	25.504	21.982	67.298	23.822	25.785
FBtr0112727	0	1	1	2	0	0
FBtr0344186	1.82	0.301	0.874	1.061	0.627	0.146
FBtr0308892	68.528	13.688	16.423	57.811	15.065	8.212
FBtr0302340	1.966	0.299	0.893	1.097	0.632	0.144
FBtr0344187	2.555	0.293	0.954	1.214	0.649	0.138
FBtr0308894	2.533	0.294	0.952	1.21	0.649	0.139
FBtr0086114	207	77	74	211	47	66
FBtr0303655	0.614	0.277	0.155	0.421	0.107	0.22
FBtr0303676	0.652	0.257	0.175	0.352	0.107	0.195
FBtr0303656	0.614	0.277	0.155	0.421	0.107	0.22
FBtr0303707	0.707	0.372	0.161	0.352	0.107	0.324
FBtr0303677	0.597	0.257	0.155	0.421	0.107	0.22
FBtr0111023	0.614	0.277	0.158	0.371	0.107	0.22
FBtr0303693	0.725	0.277	0.183	0.352	0.082	0.195
FBtr0303694	0.615	0.372	0.136	0.371	1.096	0.22
FBtr0303657	0.614	0.277	0.155	0.421	0.082	0.22
FBtr0303684	0.669	0.277	0.183	0.371	0.107	0.22
FBtr0331170	0.614	0.277	0.158	0.371	0.107	0.22
FBtr0303681	0.597	0.277	0.155	0.421	0.107	0.349
FBtr0303672	0.669	0.277	0.183	0.371	0.082	0.22
FBtr0303659	0.669	0.277	0.155	0.402	0.082	0.195
FBtr0303690	0.669	0.372	0.161	0.371	0.107	0.22
FBtr0303662	0.614	0.277	0.155	0.421	0.082	0.22
FBtr0303703	0.669	0.372	0.161	0.371	0.107	0.22
FBtr0342746	190.47	36.367	31.264	199.348	48.202	33.277
FBtr0303700	0.725	0.277	0.183	0.352	0.107	0.195
FBtr0303680	0.651	0.277	0.183	0.371	0.082	0.349
FBtr0303673	0.669	0.277	0.158	0.352	0.082	0.195
FBtr0303688	0.669	0.372	0.161	0.371	0.082	0.22
FBtr0303685	0.669	0.277	0.183	0.371	0.082	0.22
FBtr0303696	0.614	0.277	0.158	0.371	0.082	0.22
FBtr0290121	0.651	0.372	0.134	0.402	0.107	0.324
FBtr0303658	0.614	0.277	0.155	0.421	0.107	0.22
FBtr0303702	0.651	0.372	0.161	0.371	0.082	0.349
FBtr0303665	0.669	0.277	0.175	0.352	0.082	0.195
FBtr0303678	0.708	0.257	0.183	0.352	0.107	0.195
FBtr0303666	0.614	0.277	0.175	0.371	0.107	0.22
FBtr0303671	0.669	0.277	0.183	0.371	0.107	0.22
FBtr0303698	0.609	0.276	0.128	0.69	0.048	0.16
FBtr0303686	0.669	0.372	0.161	0.371	0.107	0.22
FBtr0303695	0.614	0.277	0.175	0.371	0.107	0.22
FBtr0303691	0.669	0.277	0.175	0.352	0.107	0.195
FBtr0303670	0.725	0.277	0.183	0.352	0.107	0.195
FBtr0111022	0.596	0.277	0.158	0.371	0.107	0.349
FBtr0303687	27.518	4.389	1.658	18.793	1.34	7.025
FBtr0303704	0.652	0.277	0.183	0.371	0.107	0.22
FBtr0303663	0.669	0.277	0.155	0.402	0.107	0.195
FBtr0303668	0.669	0.277	0.155	0.402	0.082	0.195
FBtr0303669	0.614	0.277	0.175	0.371	0.082	0.22
FBtr0344944	0.597	0.277	0.155	0.421	0.107	0.22
FBtr0303679	10.242	2.787	1.667	7.337	1.345	3.226
FBtr0303664	0.614	0.277	0.175	0.371	0.082	0.22
FBtr0303697	0.554	0.276	0.128	0.712	0.048	0.184
FBtr0303675	0.669	0.372	0.153	0.352	0.107	0.196
FBtr0303705	0.574	0.255	0.128	0.691	0.048	0.159
FBtr0303682	0.614	0.277	0.175	0.371	0.107	0.22
FBtr0303692	0.651	0.277	0.183	0.371	0.082	0.349
FBtr0303699	0.652	0.257	0.183	0.371	0.082	0.22
FBtr0303706	0.597	0.277	0.155	0.421	0.107	0.22
FBtr0303661	0.652	0.257	0.155	0.402	0.107	0.195
FBtr0303701	0.651	0.372	0.161	0.371	0.107	0.349
FBtr0303674	0.669	0.372	0.134	0.402	0.107	0.195
FBtr0303683	0.614	0.277	0.175	0.371	0.082	0.22
FBtr0303660	0.669	0.277	0.155	0.402	0.107	0.195
FBtr0303667	0.652	0.257	0.155	0.402	0.107	0.195
FBtr0303689	0.652	0.257	0.183	0.371	0.107	0.22
FBtr0345360	14.1	3	3	8.349	2.797	2
FBtr0087797	0	0	0	0.039	0.208	0
FBtr0300278	1022	514	531	1086	435	488
FBtr0083271	143	36.036	34	93	26	11
FBtr0300609	3.097	0.464	0.467	3.758	0.313	0.16
FBtr0331162	2.923	1.013	0.467	2.164	0.313	0.16
FBtr0070672	2.339	0.464	0.467	2.264	0.312	0.159
FBtr0308915	6.883	0.853	1.202	7.828	1.028	0.507
FBtr0343569	6.258	1.45	1.195	7.356	1.023	0.507
FBtr0308914	6.862	0.853	1.202	7.799	1.028	0.507
FBtr0301060	3.334	1.5	1.555	3.235	0.801	1.325
FBtr0332426	8.075	4.779	3.402	5.371	4.329	2.528
FBtr0301058	6.483	4.961	3.924	6.944	2.079	2.786
FBtr0301061	8.186	3.229	1.474	8	2.22	1.27
FBtr0301059	3.61	3.541	3.645	2.45	0.572	4.099
FBtr0301347	21.635	4.106	5.815	20.926	4.626	3.839
FBtr0081397	23.543	3.913	7.191	16.333	4.379	5.193
FBtr0333392	67.55	25.958	8.662	20.861	8.412	12.95
FBtr0078422	2112.46	699.206	802.403	2186.175	604.588	827.111
FBtr0085837	608	154	206	475	113	139
FBtr0303880	184.408	60.768	84.071	152.682	49.802	21.088
FBtr0079763	84.592	53.232	36.929	58.318	23.198	71.912
FBtr0082943	785	174	209	642	213	195
FBtr0070255	6.811	6.12	11.032	6.614	6.292	6.313
FBtr0070256	753.071	300.071	369.421	527.04	175.286	225.489
